location_key,date,new_confirmed,day_of_week,Prediccion
AR,2020-01-01,3.0,Wednesday,
AR,2020-01-02,14.0,Thursday,
AR,2020-01-03,3.0,Friday,
AR,2020-01-04,7.0,Saturday,
AR,2020-01-05,5.0,Sunday,
AR,2020-01-06,9.0,Monday,
AR,2020-01-07,4.0,Tuesday,
AR,2020-01-08,3.0,Wednesday,
AR,2020-01-09,0.0,Thursday,0.0
AR,2020-01-10,1.0,Friday,0.0
AR,2020-01-11,0.0,Saturday,0.0
AR,2020-01-12,1.0,Sunday,0.0
AR,2020-01-13,0.0,Monday,0.0
AR,2020-01-14,0.0,Tuesday,0.0
AR,2020-01-15,2.0,Wednesday,0.0
AR,2020-01-16,0.0,Thursday,0.0
AR,2020-01-17,2.0,Friday,0.0
AR,2020-01-18,1.0,Saturday,0.0
AR,2020-01-19,10.0,Sunday,0.0
AR,2020-01-20,1.0,Monday,0.0
AR,2020-01-21,0.0,Tuesday,0.0
AR,2020-01-22,0.0,Wednesday,0.0
AR,2020-01-23,0.0,Thursday,0.0
AR,2020-01-24,0.0,Friday,0.0
AR,2020-01-25,0.0,Saturday,0.0
AR,2020-01-26,1.0,Sunday,0.0
AR,2020-01-27,0.0,Monday,0.0
AR,2020-01-28,1.0,Tuesday,0.0
AR,2020-01-29,1.0,Wednesday,0.0
AR,2020-01-30,3.0,Thursday,0.0
AR,2020-01-31,1.0,Friday,0.0
AR,2020-02-01,0.0,Saturday,0.0
AR,2020-02-02,2.0,Sunday,0.0
AR,2020-02-03,0.0,Monday,0.0
AR,2020-02-04,1.0,Tuesday,0.0
AR,2020-02-05,0.0,Wednesday,0.0
AR,2020-02-06,0.0,Thursday,0.0
AR,2020-02-07,0.0,Friday,0.0
AR,2020-02-08,0.0,Saturday,0.0
AR,2020-02-09,0.0,Sunday,0.0
AR,2020-02-10,1.0,Monday,0.0
AR,2020-02-11,1.0,Tuesday,0.0
AR,2020-02-12,0.0,Wednesday,0.0
AR,2020-02-13,1.0,Thursday,0.0
AR,2020-02-14,0.0,Friday,0.0
AR,2020-02-15,0.0,Saturday,0.0
AR,2020-02-16,0.0,Sunday,0.0
AR,2020-02-17,0.0,Monday,0.0
AR,2020-02-18,1.0,Tuesday,0.0
AR,2020-02-19,1.0,Wednesday,0.0
AR,2020-02-20,0.0,Thursday,0.0
AR,2020-02-21,0.0,Friday,0.0
AR,2020-02-22,0.0,Saturday,0.0
AR,2020-02-23,0.0,Sunday,0.0
AR,2020-02-24,1.0,Monday,0.0
AR,2020-02-25,0.0,Tuesday,0.0
AR,2020-02-26,0.0,Wednesday,0.0
AR,2020-02-27,0.0,Thursday,0.0
AR,2020-02-28,0.0,Friday,0.0
AR,2020-02-29,0.0,Saturday,0.0
AR,2020-03-01,0.0,Sunday,0.0
AR,2020-03-02,0.0,Monday,0.0
AR,2020-03-03,1.0,Tuesday,0.0
AR,2020-03-04,0.0,Wednesday,0.0
AR,2020-03-05,0.0,Thursday,0.0
AR,2020-03-06,7.0,Friday,0.0
AR,2020-03-07,1.0,Saturday,0.0
AR,2020-03-08,2.0,Sunday,0.0
AR,2020-03-09,6.0,Monday,0.0
AR,2020-03-10,9.0,Tuesday,0.0
AR,2020-03-11,4.0,Wednesday,0.0
AR,2020-03-12,10.0,Thursday,0.0
AR,2020-03-13,6.0,Friday,0.0
AR,2020-03-14,7.0,Saturday,0.0
AR,2020-03-15,11.0,Sunday,0.0
AR,2020-03-16,10.0,Monday,0.0
AR,2020-03-17,18.0,Tuesday,0.0
AR,2020-03-18,29.0,Wednesday,0.0
AR,2020-03-19,22.0,Thursday,0.0
AR,2020-03-20,30.0,Friday,0.0
AR,2020-03-21,62.0,Saturday,0.0
AR,2020-03-22,54.0,Sunday,0.0
AR,2020-03-23,33.0,Monday,0.0
AR,2020-03-24,105.0,Tuesday,0.0
AR,2020-03-25,116.0,Wednesday,0.0
AR,2020-03-26,110.0,Thursday,0.0
AR,2020-03-27,82.0,Friday,0.0
AR,2020-03-28,69.0,Saturday,0.0
AR,2020-03-29,109.0,Sunday,0.0
AR,2020-03-30,84.0,Monday,0.0
AR,2020-03-31,90.0,Tuesday,0.0
AR,2020-04-01,121.0,Wednesday,0.0
AR,2020-04-02,144.0,Thursday,0.0
AR,2020-04-03,107.0,Friday,0.0
AR,2020-04-04,105.0,Saturday,0.0
AR,2020-04-05,72.0,Sunday,0.0
AR,2020-04-06,105.0,Monday,0.0
AR,2020-04-07,76.0,Tuesday,0.0
AR,2020-04-08,102.0,Wednesday,0.0
AR,2020-04-09,100.0,Thursday,0.0
AR,2020-04-10,127.0,Friday,0.0
AR,2020-04-11,72.0,Saturday,0.0
AR,2020-04-12,71.0,Sunday,0.0
AR,2020-04-13,92.0,Monday,0.0
AR,2020-04-14,128.0,Tuesday,0.0
AR,2020-04-15,130.0,Wednesday,0.0
AR,2020-04-16,108.0,Thursday,0.0
AR,2020-04-17,88.0,Friday,0.0
AR,2020-04-18,122.0,Saturday,0.0
AR,2020-04-19,62.0,Sunday,0.0
AR,2020-04-20,98.0,Monday,0.0
AR,2020-04-21,160.0,Tuesday,0.0
AR,2020-04-22,122.0,Wednesday,0.0
AR,2020-04-23,138.0,Thursday,0.0
AR,2020-04-24,191.0,Friday,0.0
AR,2020-04-25,168.0,Saturday,0.0
AR,2020-04-26,93.0,Sunday,0.0
AR,2020-04-27,127.0,Monday,0.0
AR,2020-04-28,126.0,Tuesday,0.0
AR,2020-04-29,149.0,Wednesday,0.0
AR,2020-04-30,142.0,Thursday,0.0
AR,2020-05-01,140.0,Friday,0.0
AR,2020-05-02,101.0,Saturday,0.0
AR,2020-05-03,105.0,Sunday,0.0
AR,2020-05-04,121.0,Monday,0.0
AR,2020-05-05,183.0,Tuesday,0.0
AR,2020-05-06,205.0,Wednesday,0.0
AR,2020-05-07,239.0,Thursday,0.0
AR,2020-05-08,201.0,Friday,0.0
AR,2020-05-09,251.0,Saturday,0.0
AR,2020-05-10,201.0,Sunday,0.0
AR,2020-05-11,286.0,Monday,0.0
AR,2020-05-12,291.0,Tuesday,0.0
AR,2020-05-13,328.0,Wednesday,0.0
AR,2020-05-14,308.0,Thursday,0.0
AR,2020-05-15,396.0,Friday,0.0
AR,2020-05-16,345.0,Saturday,0.0
AR,2020-05-17,243.0,Sunday,0.0
AR,2020-05-18,391.0,Monday,0.0
AR,2020-05-19,532.0,Tuesday,0.0
AR,2020-05-20,616.0,Wednesday,0.0
AR,2020-05-21,752.0,Thursday,0.0
AR,2020-05-22,814.0,Friday,0.0
AR,2020-05-23,618.0,Saturday,0.0
AR,2020-05-24,506.0,Sunday,0.0
AR,2020-05-25,552.0,Monday,0.0
AR,2020-05-26,652.0,Tuesday,0.0
AR,2020-05-27,718.0,Wednesday,0.0
AR,2020-05-28,769.0,Thursday,0.0
AR,2020-05-29,847.0,Friday,0.0
AR,2020-05-30,694.0,Saturday,0.0
AR,2020-05-31,549.0,Sunday,0.0
AR,2020-06-01,848.0,Monday,0.0
AR,2020-06-02,927.0,Tuesday,0.0
AR,2020-06-03,935.0,Wednesday,0.0
AR,2020-06-04,881.0,Thursday,0.0
AR,2020-06-05,970.0,Friday,0.0
AR,2020-06-06,1109.0,Saturday,0.0
AR,2020-06-07,574.0,Sunday,0.0
AR,2020-06-08,1037.0,Monday,0.0
AR,2020-06-09,1360.0,Tuesday,0.0
AR,2020-06-10,1355.0,Wednesday,126.0
AR,2020-06-11,1546.0,Thursday,124.0
AR,2020-06-12,1644.0,Friday,263.0
AR,2020-06-13,1499.0,Saturday,270.0
AR,2020-06-14,1056.0,Sunday,84.0
AR,2020-06-15,1289.0,Monday,126.0
AR,2020-06-16,1668.0,Tuesday,340.0
AR,2020-06-17,1938.0,Wednesday,536.0
AR,2020-06-18,2068.0,Thursday,748.0
AR,2020-06-19,2097.0,Friday,821.0
AR,2020-06-20,2408.0,Saturday,704.0
AR,2020-06-21,1469.0,Sunday,706.0
AR,2020-06-22,2244.0,Monday,466.0
AR,2020-06-23,2642.0,Tuesday,972.0
AR,2020-06-24,2522.0,Wednesday,1280.0
AR,2020-06-25,2959.0,Thursday,1291.0
AR,2020-06-26,3027.0,Friday,1539.0
AR,2020-06-27,2348.0,Saturday,1534.0
AR,2020-06-28,1808.0,Sunday,1019.0
AR,2020-06-29,2278.0,Monday,1143.0
AR,2020-06-30,2831.0,Tuesday,1466.0
AR,2020-07-01,2831.0,Wednesday,1738.0
AR,2020-07-02,2890.0,Thursday,1927.0
AR,2020-07-03,3407.0,Friday,1862.0
AR,2020-07-04,3333.0,Saturday,1730.0
AR,2020-07-05,1973.0,Sunday,1581.0
AR,2020-07-06,2957.0,Monday,1276.0
AR,2020-07-07,3464.0,Tuesday,1883.0
AR,2020-07-08,4154.0,Wednesday,2126.0
AR,2020-07-09,3641.0,Thursday,2539.0
AR,2020-07-10,3606.0,Friday,2519.0
AR,2020-07-11,3331.0,Saturday,2234.0
AR,2020-07-12,2156.0,Sunday,1763.0
AR,2020-07-13,3608.0,Monday,1722.0
AR,2020-07-14,4200.0,Tuesday,2632.0
AR,2020-07-15,4227.0,Wednesday,3087.0
AR,2020-07-16,4571.0,Thursday,2906.0
AR,2020-07-17,5038.0,Friday,2992.0
AR,2020-07-18,4629.0,Saturday,2890.0
AR,2020-07-19,3073.0,Sunday,2522.0
AR,2020-07-20,4826.0,Monday,2511.0
AR,2020-07-21,5742.0,Tuesday,3462.0
AR,2020-07-22,5926.0,Wednesday,3951.0
AR,2020-07-23,5981.0,Thursday,4257.0
AR,2020-07-24,6385.0,Friday,4393.0
AR,2020-07-25,4921.0,Saturday,4143.0
AR,2020-07-26,3625.0,Sunday,3230.0
AR,2020-07-27,5384.0,Monday,3482.0
AR,2020-07-28,6135.0,Tuesday,4591.0
AR,2020-07-29,6490.0,Wednesday,5021.0
AR,2020-07-30,6226.0,Thursday,5276.0
AR,2020-07-31,7157.0,Friday,5074.0
AR,2020-08-01,5305.0,Saturday,4682.0
AR,2020-08-02,4586.0,Sunday,3714.0
AR,2020-08-03,6422.0,Monday,4179.0
AR,2020-08-04,7489.0,Tuesday,5297.0
AR,2020-08-05,8189.0,Wednesday,5874.0
AR,2020-08-06,8040.0,Thursday,6248.0
AR,2020-08-07,8225.0,Friday,6237.0
AR,2020-08-08,6570.0,Saturday,5480.0
AR,2020-08-09,4579.0,Sunday,4817.0
AR,2020-08-10,7088.0,Monday,4828.0
AR,2020-08-11,7629.0,Tuesday,6391.0
AR,2020-08-12,7691.0,Wednesday,6907.0
AR,2020-08-13,7649.0,Thursday,6918.0
AR,2020-08-14,7432.0,Friday,6689.0
AR,2020-08-15,6860.0,Saturday,5620.0
AR,2020-08-16,3810.0,Sunday,5038.0
AR,2020-08-17,5611.0,Monday,4785.0
AR,2020-08-18,6970.0,Tuesday,5717.0
AR,2020-08-19,8424.0,Wednesday,6343.0
AR,2020-08-20,8875.0,Thursday,6932.0
AR,2020-08-21,8586.0,Friday,6968.0
AR,2020-08-22,7698.0,Saturday,6112.0
AR,2020-08-23,4789.0,Sunday,4867.0
AR,2020-08-24,8791.0,Monday,4537.0
AR,2020-08-25,9766.0,Tuesday,6960.0
AR,2020-08-26,10733.0,Wednesday,8079.0
AR,2020-08-27,11528.0,Thursday,8632.0
AR,2020-08-28,11053.0,Friday,8724.0
AR,2020-08-29,9178.0,Saturday,7697.0
AR,2020-08-30,6890.0,Sunday,6459.0
AR,2020-08-31,10056.0,Monday,7155.0
AR,2020-09-01,11517.0,Tuesday,9003.0
AR,2020-09-02,11653.0,Wednesday,10187.0
AR,2020-09-03,11593.0,Thursday,10494.0
AR,2020-09-04,11316.0,Friday,9967.0
AR,2020-09-05,9630.0,Saturday,8737.0
AR,2020-09-06,6341.0,Sunday,7679.0
AR,2020-09-07,10412.0,Monday,7715.0
AR,2020-09-08,12489.0,Tuesday,9974.0
AR,2020-09-09,12891.0,Wednesday,10971.0
AR,2020-09-10,12140.0,Thursday,11107.0
AR,2020-09-11,12972.0,Friday,10400.0
AR,2020-09-12,10837.0,Saturday,9531.0
AR,2020-09-13,7310.0,Sunday,8071.0
AR,2020-09-14,10936.0,Monday,8451.0
AR,2020-09-15,11775.0,Tuesday,10799.0
AR,2020-09-16,12235.0,Wednesday,11245.0
AR,2020-09-17,12657.0,Thursday,11309.0
AR,2020-09-18,12905.0,Friday,11450.0
AR,2020-09-19,10278.0,Saturday,10141.0
AR,2020-09-20,6230.0,Sunday,8294.0
AR,2020-09-21,10768.0,Monday,8061.0
AR,2020-09-22,11874.0,Tuesday,10322.0
AR,2020-09-23,13554.0,Wednesday,11120.0
AR,2020-09-24,13574.0,Thursday,12059.0
AR,2020-09-25,13911.0,Friday,11742.0
AR,2020-09-26,10722.0,Saturday,10185.0
AR,2020-09-27,7244.0,Sunday,8057.0
AR,2020-09-28,13176.0,Monday,8452.0
AR,2020-09-29,15506.0,Tuesday,11628.0
AR,2020-09-30,14801.0,Wednesday,13371.0
AR,2020-10-01,14375.0,Thursday,13177.0
AR,2020-10-02,15054.0,Friday,12567.0
AR,2020-10-03,11225.0,Saturday,11029.0
AR,2020-10-04,6513.0,Sunday,9092.0
AR,2020-10-05,13230.0,Monday,9695.0
AR,2020-10-06,15234.0,Tuesday,13246.0
AR,2020-10-07,15862.0,Wednesday,13872.0
AR,2020-10-08,15986.0,Thursday,14126.0
AR,2020-10-09,16279.0,Friday,13795.0
AR,2020-10-10,12893.0,Saturday,11647.0
AR,2020-10-11,8423.0,Sunday,9552.0
AR,2020-10-12,9987.0,Monday,10511.0
AR,2020-10-13,15322.0,Tuesday,11976.0
AR,2020-10-14,17773.0,Wednesday,14536.0
AR,2020-10-15,17558.0,Thursday,15769.0
AR,2020-10-16,18462.0,Friday,15253.0
AR,2020-10-17,13465.0,Saturday,13570.0
AR,2020-10-18,7323.0,Sunday,10011.0
AR,2020-10-19,15677.0,Monday,8824.0
AR,2020-10-20,16584.0,Tuesday,14739.0
AR,2020-10-21,16682.0,Wednesday,16174.0
AR,2020-10-22,15559.0,Thursday,16303.0
AR,2020-10-23,15265.0,Friday,15319.0
AR,2020-10-24,11950.0,Saturday,12206.0
AR,2020-10-25,6548.0,Sunday,9863.0
AR,2020-10-26,13696.0,Monday,10867.0
AR,2020-10-27,14133.0,Tuesday,14180.0
AR,2020-10-28,13999.0,Wednesday,14336.0
AR,2020-10-29,13102.0,Thursday,13805.0
AR,2020-10-30,13062.0,Friday,12741.0
AR,2020-10-31,8293.0,Saturday,10512.0
AR,2020-11-01,5676.0,Sunday,7632.0
AR,2020-11-02,11195.0,Monday,9253.0
AR,2020-11-03,11602.0,Tuesday,11701.0
AR,2020-11-04,11586.0,Wednesday,11765.0
AR,2020-11-05,12605.0,Thursday,11414.0
AR,2020-11-06,11836.0,Friday,11016.0
AR,2020-11-07,7786.0,Saturday,8429.0
AR,2020-11-08,4488.0,Sunday,6632.0
AR,2020-11-09,10181.0,Monday,7346.0
AR,2020-11-10,11628.0,Tuesday,9865.0
AR,2020-11-11,11523.0,Wednesday,10748.0
AR,2020-11-12,10871.0,Thursday,10987.0
AR,2020-11-13,10786.0,Friday,9720.0
AR,2020-11-14,6767.0,Saturday,7554.0
AR,2020-11-15,3899.0,Sunday,5551.0
AR,2020-11-16,9776.0,Monday,6693.0
AR,2020-11-17,9700.0,Tuesday,9682.0
AR,2020-11-18,9842.0,Wednesday,9599.0
AR,2020-11-19,9254.0,Thursday,9394.0
AR,2020-11-20,8929.0,Friday,8425.0
AR,2020-11-21,5360.0,Saturday,6244.0
AR,2020-11-22,3210.0,Sunday,4624.0
AR,2020-11-23,4531.0,Monday,5890.0
AR,2020-11-24,8308.0,Tuesday,6410.0
AR,2020-11-25,8379.0,Wednesday,7994.0
AR,2020-11-26,8162.0,Thursday,7809.0
AR,2020-11-27,7693.0,Friday,6982.0
AR,2020-11-28,5441.0,Saturday,5041.0
AR,2020-11-29,3239.0,Sunday,3476.0
AR,2020-11-30,7292.0,Monday,3653.0
AR,2020-12-01,7490.0,Tuesday,6801.0
AR,2020-12-02,6747.0,Wednesday,6946.0
AR,2020-12-03,6810.0,Thursday,6469.0
AR,2020-12-04,6055.0,Friday,5918.0
AR,2020-12-05,4214.0,Saturday,4357.0
AR,2020-12-06,2176.0,Sunday,3409.0
AR,2020-12-07,3891.0,Monday,4099.0
AR,2020-12-08,2927.0,Tuesday,4742.0
AR,2020-12-09,6913.0,Wednesday,4087.0
AR,2020-12-10,6920.0,Thursday,5662.0
AR,2020-12-11,6982.0,Friday,5129.0
AR,2020-12-12,4611.0,Saturday,4100.0
AR,2020-12-13,2801.0,Sunday,2604.0
AR,2020-12-14,6876.0,Monday,2285.0
AR,2020-12-15,7195.0,Tuesday,4301.0
AR,2020-12-16,7012.0,Wednesday,6038.0
AR,2020-12-17,7512.0,Thursday,5979.0
AR,2020-12-18,7275.0,Friday,5806.0
AR,2020-12-19,5610.0,Saturday,4495.0
AR,2020-12-20,3072.0,Sunday,3785.0
AR,2020-12-21,8523.0,Monday,4294.0
AR,2020-12-22,8941.0,Tuesday,6661.0
AR,2020-12-23,9374.0,Wednesday,6949.0
AR,2020-12-24,5451.0,Thursday,7291.0
AR,2020-12-25,1811.0,Friday,5254.0
AR,2020-12-26,6570.0,Saturday,2563.0
AR,2020-12-27,4296.0,Sunday,4484.0
AR,2020-12-28,11459.0,Monday,5762.0
AR,2020-12-29,13031.0,Tuesday,9006.0
AR,2020-12-30,13455.0,Wednesday,9294.0
AR,2020-12-31,8571.0,Thursday,7373.0
AR,2021-01-01,2685.0,Friday,4720.0
AR,2021-01-02,7767.0,Saturday,3567.0
AR,2021-01-03,4934.0,Sunday,5981.0
AR,2021-01-04,13953.0,Monday,7881.0
AR,2021-01-05,14085.0,Tuesday,12346.0
AR,2021-01-06,14496.0,Wednesday,11886.0
AR,2021-01-07,13722.0,Thursday,9181.0
AR,2021-01-08,13932.0,Friday,7470.0
AR,2021-01-09,9959.0,Saturday,9011.0
AR,2021-01-10,5174.0,Sunday,7780.0
AR,2021-01-11,13076.0,Monday,9159.0
AR,2021-01-12,12787.0,Tuesday,12560.0
AR,2021-01-13,13374.0,Wednesday,12599.0
AR,2021-01-14,12131.0,Thursday,12583.0
AR,2021-01-15,11384.0,Friday,11465.0
AR,2021-01-16,8426.0,Saturday,8782.0
AR,2021-01-17,4951.0,Sunday,7026.0
AR,2021-01-18,12019.0,Monday,8479.0
AR,2021-01-19,12038.0,Tuesday,11416.0
AR,2021-01-20,11380.0,Wednesday,11559.0
AR,2021-01-21,10402.0,Thursday,10674.0
AR,2021-01-22,9964.0,Friday,9454.0
AR,2021-01-23,6677.0,Saturday,7521.0
AR,2021-01-24,3770.0,Sunday,5990.0
AR,2021-01-25,10045.0,Monday,7412.0
AR,2021-01-26,10304.0,Tuesday,9927.0
AR,2021-01-27,9888.0,Wednesday,9726.0
AR,2021-01-28,9265.0,Thursday,9103.0
AR,2021-01-29,8722.0,Friday,8100.0
AR,2021-01-30,6385.0,Saturday,6099.0
AR,2021-01-31,3915.0,Sunday,5054.0
AR,2021-02-01,8937.0,Monday,6414.0
AR,2021-02-02,9149.0,Tuesday,8537.0
AR,2021-02-03,8659.0,Wednesday,8448.0
AR,2021-02-04,8113.0,Thursday,7911.0
AR,2021-02-05,7688.0,Friday,7062.0
AR,2021-02-06,5120.0,Saturday,5552.0
AR,2021-02-07,2910.0,Sunday,4363.0
AR,2021-02-08,7383.0,Monday,5342.0
AR,2021-02-09,7761.0,Tuesday,7205.0
AR,2021-02-10,7122.0,Wednesday,7162.0
AR,2021-02-11,7167.0,Thursday,6614.0
AR,2021-02-12,7184.0,Friday,6019.0
AR,2021-02-13,4902.0,Saturday,4664.0
AR,2021-02-14,2716.0,Sunday,3610.0
AR,2021-02-15,3890.0,Monday,4422.0
AR,2021-02-16,3550.0,Tuesday,4919.0
AR,2021-02-17,7890.0,Wednesday,4557.0
AR,2021-02-18,7858.0,Thursday,6419.0
AR,2021-02-19,7482.0,Friday,6096.0
AR,2021-02-20,4884.0,Saturday,4686.0
AR,2021-02-21,2981.0,Sunday,2936.0
AR,2021-02-22,7421.0,Monday,2473.0
AR,2021-02-23,7131.0,Tuesday,4942.0
AR,2021-02-24,7017.0,Wednesday,6555.0
AR,2021-02-25,7030.0,Thursday,6425.0
AR,2021-02-26,6669.0,Friday,5840.0
AR,2021-02-27,4540.0,Saturday,4364.0
AR,2021-02-28,2553.0,Sunday,3481.0
AR,2021-03-01,7466.0,Monday,4253.0
AR,2021-03-02,7245.0,Tuesday,6178.0
AR,2021-03-03,7505.0,Wednesday,6128.0
AR,2021-03-04,7120.0,Thursday,6178.0
AR,2021-03-05,7199.0,Friday,5516.0
AR,2021-03-06,4757.0,Saturday,4386.0
AR,2021-03-07,2737.0,Sunday,3426.0
AR,2021-03-08,7188.0,Monday,4372.0
AR,2021-03-09,7402.0,Tuesday,6191.0
AR,2021-03-10,7990.0,Wednesday,6393.0
AR,2021-03-11,7918.0,Thursday,6512.0
AR,2021-03-12,7892.0,Friday,6104.0
AR,2021-03-13,5186.0,Saturday,4809.0
AR,2021-03-14,3079.0,Sunday,3644.0
AR,2021-03-15,8125.0,Monday,4445.0
AR,2021-03-16,8521.0,Tuesday,6738.0
AR,2021-03-17,8217.0,Wednesday,7208.0
AR,2021-03-18,7941.0,Thursday,7053.0
AR,2021-03-19,8332.0,Friday,6457.0
AR,2021-03-20,5854.0,Saturday,5220.0
AR,2021-03-21,3214.0,Sunday,4227.0
AR,2021-03-22,10050.0,Monday,5065.0
AR,2021-03-23,10720.0,Tuesday,8028.0
AR,2021-03-24,7130.0,Wednesday,8268.0
AR,2021-03-25,11530.0,Thursday,6713.0
AR,2021-03-26,13069.0,Friday,8249.0
AR,2021-03-27,9526.0,Saturday,7578.0
AR,2021-03-28,5850.0,Sunday,6253.0
AR,2021-03-29,14762.0,Monday,7365.0
AR,2021-03-30,15980.0,Tuesday,10737.0
AR,2021-03-31,17132.0,Wednesday,10785.0
AR,2021-04-01,14294.0,Thursday,13248.0
AR,2021-04-02,11233.0,Friday,12045.0
AR,2021-04-03,13333.0,Saturday,8704.0
AR,2021-04-04,9129.0,Sunday,9659.0
AR,2021-04-05,23213.0,Monday,11535.0
AR,2021-04-06,25198.0,Tuesday,18121.0
AR,2021-04-07,26227.0,Wednesday,19166.0
AR,2021-04-08,26122.0,Thursday,18025.0
AR,2021-04-09,25891.0,Friday,17183.0
AR,2021-04-10,18329.0,Saturday,17170.0
AR,2021-04-11,11610.0,Sunday,14744.0
AR,2021-04-12,27071.0,Monday,17498.0
AR,2021-04-13,27686.0,Tuesday,24899.0
AR,2021-04-14,27397.0,Wednesday,25806.0
AR,2021-04-15,26242.0,Thursday,25614.0
AR,2021-04-16,27656.0,Friday,23734.0
AR,2021-04-17,18289.0,Saturday,20265.0
AR,2021-04-18,12552.0,Sunday,16370.0
AR,2021-04-19,29103.0,Monday,19804.0
AR,2021-04-20,29267.0,Tuesday,26935.0
AR,2021-04-21,27489.0,Wednesday,26983.0
AR,2021-04-22,26062.0,Thursday,26028.0
AR,2021-04-23,25991.0,Friday,24330.0
AR,2021-04-24,17913.0,Saturday,19699.0
AR,2021-04-25,10258.0,Sunday,16890.0
AR,2021-04-26,26313.0,Monday,19872.0
AR,2021-04-27,24874.0,Tuesday,26331.0
AR,2021-04-28,23913.0,Wednesday,25070.0
AR,2021-04-29,23510.0,Thursday,24076.0
AR,2021-04-30,23180.0,Friday,22479.0
AR,2021-05-01,13507.0,Saturday,17921.0
AR,2021-05-02,9091.0,Sunday,13609.0
AR,2021-05-03,26606.0,Monday,17476.0
AR,2021-05-04,25430.0,Tuesday,24137.0
AR,2021-05-05,25400.0,Wednesday,23503.0
AR,2021-05-06,22491.0,Thursday,23258.0
AR,2021-05-07,23249.0,Friday,20238.0
AR,2021-05-08,15824.0,Saturday,16043.0
AR,2021-05-09,9485.0,Sunday,14198.0
AR,2021-05-10,27633.0,Monday,17892.0
AR,2021-05-11,28204.0,Tuesday,25049.0
AR,2021-05-12,26842.0,Wednesday,25097.0
AR,2021-05-13,28315.0,Thursday,23541.0
AR,2021-05-14,29594.0,Friday,23165.0
AR,2021-05-15,20550.0,Saturday,19800.0
AR,2021-05-16,13011.0,Sunday,16647.0
AR,2021-05-17,37389.0,Monday,20343.0
AR,2021-05-18,41049.0,Tuesday,30574.0
AR,2021-05-19,36236.0,Wednesday,32283.0
AR,2021-05-20,36745.0,Thursday,31082.0
AR,2021-05-21,36876.0,Friday,30159.0
AR,2021-05-22,25405.0,Saturday,25462.0
AR,2021-05-23,15154.0,Sunday,21861.0
AR,2021-05-24,30109.0,Monday,27281.0
AR,2021-05-25,24980.0,Tuesday,34049.0
AR,2021-05-26,41437.0,Wednesday,30366.0
AR,2021-05-27,39907.0,Thursday,37498.0
AR,2021-05-28,38986.0,Friday,35220.0
AR,2021-05-29,25163.0,Saturday,28645.0
AR,2021-05-30,14678.0,Sunday,21372.0
AR,2021-05-31,37370.0,Monday,21531.0
AR,2021-06-01,35294.0,Tuesday,31855.0
AR,2021-06-02,33051.0,Wednesday,37418.0
AR,2021-06-03,31923.0,Thursday,35682.0
AR,2021-06-04,30437.0,Friday,32445.0
AR,2021-06-05,19358.0,Saturday,24694.0
AR,2021-06-06,11706.0,Sunday,19813.0
AR,2021-06-07,32054.0,Monday,24717.0
AR,2021-06-08,29846.0,Tuesday,32064.0
AR,2021-06-09,28032.0,Wednesday,30423.0
AR,2021-06-10,26394.0,Thursday,28925.0
AR,2021-06-11,26110.0,Friday,25731.0
AR,2021-06-12,16343.0,Saturday,20021.0
AR,2021-06-13,10280.0,Sunday,16405.0
AR,2021-06-14,29142.0,Monday,21085.0
AR,2021-06-15,25081.0,Tuesday,27850.0
AR,2021-06-16,23051.0,Wednesday,25472.0
AR,2021-06-17,20602.0,Thursday,23861.0
AR,2021-06-18,20109.0,Friday,21003.0
AR,2021-06-19,13718.0,Saturday,15965.0
AR,2021-06-20,7027.0,Sunday,14138.0
AR,2021-06-21,12888.0,Monday,17723.0
AR,2021-06-22,24816.0,Tuesday,18195.0
AR,2021-06-23,24065.0,Wednesday,22175.0
AR,2021-06-24,23374.0,Thursday,21038.0
AR,2021-06-25,23741.0,Friday,19448.0
AR,2021-06-26,15617.0,Saturday,15995.0
AR,2021-06-27,8777.0,Sunday,10979.0
AR,2021-06-28,22444.0,Monday,12218.0
AR,2021-06-29,20784.0,Tuesday,22364.0
AR,2021-06-30,20012.0,Wednesday,21488.0
AR,2021-07-01,19511.0,Thursday,20929.0
AR,2021-07-02,18957.0,Friday,19453.0
AR,2021-07-03,12786.0,Saturday,14920.0
AR,2021-07-04,7675.0,Sunday,11998.0
AR,2021-07-05,21996.0,Monday,14677.0
AR,2021-07-06,19399.0,Tuesday,19914.0
AR,2021-07-07,18791.0,Wednesday,18675.0
AR,2021-07-08,19257.0,Thursday,18084.0
AR,2021-07-09,11502.0,Friday,17003.0
AR,2021-07-10,12591.0,Saturday,10468.0
AR,2021-07-11,7275.0,Sunday,11287.0
AR,2021-07-12,19885.0,Monday,14094.0
AR,2021-07-13,18723.0,Tuesday,18268.0
AR,2021-07-14,17309.0,Wednesday,17839.0
AR,2021-07-15,16317.0,Thursday,16068.0
AR,2021-07-16,15907.0,Friday,12832.0
AR,2021-07-17,9888.0,Saturday,12149.0
AR,2021-07-18,5675.0,Sunday,9698.0
AR,2021-07-19,15997.0,Monday,12441.0
AR,2021-07-20,14405.0,Tuesday,16073.0
AR,2021-07-21,13679.0,Wednesday,14862.0
AR,2021-07-22,13701.0,Thursday,14074.0
AR,2021-07-23,14846.0,Friday,12884.0
AR,2021-07-24,9723.0,Saturday,10341.0
AR,2021-07-25,5729.0,Sunday,8330.0
AR,2021-07-26,16739.0,Monday,10230.0
