location_key,date,country_code,country_name,new_confirmed,new_deceased,vaccine_doses_administered_for_day,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
AR,2022-03-13,AR,Argentina,863.0,21.0,2341.0,32076877.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.858025,62.621746,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-14,AR,Argentina,3560.0,21.0,12775.0,32089652.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.691358,55.539958,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-15,AR,Argentina,3537.0,13.0,12885.0,32102537.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.240741,53.103664,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-16,AR,Argentina,3101.0,12.0,12551.0,32115088.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.685185,54.830733,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-17,AR,Argentina,2486.0,13.0,12389.0,32127477.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.833333,56.3231,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-18,AR,Argentina,2252.0,11.0,11629.0,32139106.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.851852,64.87336,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-19,AR,Argentina,1004.0,15.0,5057.0,32144163.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.54321,63.117898,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-20,AR,Argentina,603.0,9.0,2012.0,32146175.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.95679,58.764395,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-21,AR,Argentina,1995.0,11.0,10565.0,32156740.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.407407,60.754707,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-22,AR,Argentina,1773.0,14.0,10176.0,32166916.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.123457,66.821795,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-23,AR,Argentina,1583.0,8.0,11024.0,32177940.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.592593,71.642468,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-24,AR,Argentina,769.0,4.0,1940.0,32179880.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.024691,53.178025,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-25,AR,Argentina,1531.0,5.0,9576.0,32189456.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.388889,48.059837,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-26,AR,Argentina,742.0,9.0,3927.0,32193383.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.592593,51.331739,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-27,AR,Argentina,476.0,9.0,1570.0,32194953.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.518519,48.009596,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-28,AR,Argentina,1655.0,9.0,9758.0,32204711.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.716049,53.890351,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-29,AR,Argentina,1531.0,9.0,9038.0,32213749.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.962963,52.175146,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-30,AR,Argentina,1378.0,10.0,7610.0,32221359.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.54321,35.195918,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-03-31,AR,Argentina,1303.0,13.0,8630.0,32229989.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.987654,40.790796,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-01,AR,Argentina,920.0,18.0,8185.0,32238174.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.796296,41.19853,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-02,AR,Argentina,455.0,9.0,2223.0,32240397.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.438272,47.444968,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-03,AR,Argentina,344.0,10.0,1296.0,32241693.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.790123,48.732293,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-04,AR,Argentina,1163.0,9.0,7078.0,32248771.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.901235,40.75446,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-05,AR,Argentina,1043.0,9.0,7203.0,32255974.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.444444,52.526881,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-06,AR,Argentina,1214.0,8.0,6752.0,32262726.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.41358,59.175373,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-07,AR,Argentina,989.0,10.0,6400.0,32269126.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.061728,62.05744,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-08,AR,Argentina,984.0,6.0,6413.0,32275539.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.314815,61.812237,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-09,AR,Argentina,410.0,7.0,2681.0,32278220.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.87037,60.454979,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-10,AR,Argentina,424.0,3.0,1177.0,32279397.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.462963,72.808778,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-11,AR,Argentina,1146.0,7.0,5974.0,32285371.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.111111,76.209447,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-12,AR,Argentina,892.0,6.0,6268.0,32291639.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,13.691358,73.871225,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-13,AR,Argentina,996.0,5.0,6971.0,32298610.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.302469,50.265467,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-14,AR,Argentina,614.0,5.0,1713.0,32300323.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.87037,50.531321,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-15,AR,Argentina,380.0,3.0,885.0,32301208.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.271605,51.250175,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-16,AR,Argentina,431.0,4.0,1375.0,32302583.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.395062,55.441869,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-17,AR,Argentina,361.0,5.0,423.0,32303006.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.024691,57.250791,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-18,AR,Argentina,1415.0,0.0,7278.0,32310284.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.388889,57.115259,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-19,AR,Argentina,1179.0,5.0,7911.0,32318195.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.216049,59.120351,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-20,AR,Argentina,1163.0,7.0,8378.0,32326573.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.395062,65.881325,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-21,AR,Argentina,1117.0,6.0,7460.0,32334033.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.703704,57.674367,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-22,AR,Argentina,832.0,5.0,7056.0,32341089.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.444444,64.879488,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-23,AR,Argentina,577.0,2.0,2678.0,32343767.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.771605,58.935068,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-24,AR,Argentina,363.0,3.0,940.0,32344707.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.388889,56.720573,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-25,AR,Argentina,1266.0,5.0,6496.0,32351203.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.462963,50.02051,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-26,AR,Argentina,1243.0,4.0,6382.0,32357585.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.796296,61.545873,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-27,AR,Argentina,1399.0,8.0,6133.0,32363718.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.351852,44.024768,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-28,AR,Argentina,1579.0,5.0,7440.0,32371158.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.024691,43.652084,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-29,AR,Argentina,1356.0,3.0,6499.0,32377657.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,10.222222,48.469785,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-04-30,AR,Argentina,815.0,4.0,1899.0,32379556.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,13.401235,52.48585,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-01,AR,Argentina,638.0,1.0,54.0,32379610.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.919753,54.103438,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-02,AR,Argentina,2000.0,4.0,5149.0,32384759.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.759259,58.942492,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-03,AR,Argentina,2126.0,7.0,6341.0,32391100.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.493827,57.514816,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-04,AR,Argentina,2524.0,3.0,6770.0,32397870.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.524691,49.271574,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-05,AR,Argentina,3077.0,5.0,11354.0,32409224.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.703704,49.194095,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-06,AR,Argentina,3052.0,5.0,7491.0,32416715.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.82716,53.538459,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-07,AR,Argentina,2136.0,4.0,2581.0,32419296.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.333333,58.619729,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-08,AR,Argentina,1794.0,5.0,1094.0,32420390.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.901235,63.091884,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-09,AR,Argentina,5027.0,3.0,6048.0,32426438.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.425926,65.005747,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-10,AR,Argentina,5014.0,5.0,6096.0,32432534.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.234568,67.191238,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-11,AR,Argentina,5469.0,1.0,6069.0,32438603.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.067901,67.512164,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-12,AR,Argentina,5661.0,4.0,5786.0,32444389.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.104938,64.969183,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-13,AR,Argentina,5595.0,5.0,6033.0,32450422.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.666667,69.392418,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-14,AR,Argentina,3190.0,5.0,2225.0,32452647.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.506173,67.179556,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2022-05-15,AR,Argentina,2569.0,5.0,928.0,32453575.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,10.450617,63.266529,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
